OrderID,OrderDate,CustomerID,ProductID,Quantity,ProductName,Category,UnitCost,UnitPrice,Region,DiscountPct,Revenue,DiscountAmount,NetRevenue,Cost,Profit,ProfitMarginPct,OrderStatus,DeliveryDays,OnTime,Returned
50286,2025-09-30,1044,2009,7,Breakfast Cereal,Groceries,55,89.99,Western Cape,0.03,629.93,18.897899999999996,611.0320999999999,385,226.0320999999999,36.99185361947432,Completed,3.0,Yes,No
50287,2025-03-03,1016,2007,6,Cooking Oil 2L,Groceries,80,119.99,Western Cape,0.05,719.9399999999999,35.997,683.943,480,203.94299999999998,29.818712962922344,Completed,6.0,No,No
50288,2025-12-08,1044,2004,9,Coca-Cola 2L,Beverages,17,26.99,Western Cape,0.15,242.91,36.436499999999995,206.4735,153,53.4735,25.898480918858834,Completed,3.0,Yes,No
50289,2026-02-01,1047,2013,3,Shampoo,Personal Care,65,99.99,Western Cape,0.05,299.96999999999997,14.9985,284.9715,195,89.97149999999999,31.57210457887894,Pending,3.0,Yes,No
50290,2025-01-19,1010,2017,3,Beef Mince 1kg,Fresh Produce,100,159.99,Free State,0.08,479.97,38.397600000000004,441.5724,300,141.57240000000002,32.060971202004474,Completed,1.0,Yes,No
50291,2025-06-26,1030,2002,3,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.0,73.5,0.0,73.5,45,28.5,38.775510204081634,Completed,5.0,No,No
50292,2026-01-31,1025,2005,10,Laundry Powder,Cleaning,100,145.0,Gauteng,0.1,1450.0,145.0,1305.0,1000,305.0,23.371647509578544,Completed,5.0,No,No
50293,2026-03-21,1039,2012,3,Dishwashing Liquid,Cleaning,45,69.99,Gauteng,0.05,209.96999999999997,10.4985,199.47149999999996,135,64.47149999999996,32.3211586617637,Completed,3.0,Yes,No
50294,2025-08-21,1020,2008,9,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.05,1259.91,62.99550000000001,1196.9145,810,386.9145000000001,32.325993210041325,Completed,5.0,No,No
50295,2025-03-17,1005,2006,12,Chocolate Bar,Snacks,9,17.99,Free State,0.05,215.88,10.794,205.08599999999998,108,97.08599999999998,47.339165033205575,Completed,6.0,No,No
50296,2025-09-22,1001,2008,4,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.0,559.96,0.0,559.96,360,199.96000000000004,35.70969354953925,Cancelled,1.0,Yes,No
50297,2026-03-31,1030,2018,7,LED Television,Electronics,3800,5499.99,Eastern Cape,0.1,38499.93,3849.9930000000004,34649.937,26600,8049.936999999998,23.232183654475328,Completed,3.0,Yes,No
50298,2026-01-19,1049,2003,9,Rice 10kg,Groceries,120,179.99,Western Cape,0.05,1619.91,80.9955,1538.9145,1080,458.9145000000001,29.8206625514283,Completed,1.0,Yes,No
50299,2026-05-21,1003,2012,11,Dishwashing Liquid,Cleaning,45,69.99,KwaZulu-Natal,0.15,769.89,115.48349999999999,654.4065,495,159.40650000000005,24.358942033735918,Completed,2.0,Yes,No
50300,2026-01-02,1045,2003,12,Rice 10kg,Groceries,120,179.99,Western Cape,0.05,2159.88,107.99400000000001,2051.886,1440,611.886,29.820662551428295,Completed,3.0,Yes,No
50301,2025-05-24,1014,2006,7,Chocolate Bar,Snacks,9,17.99,Western Cape,0.0,125.92999999999999,0.0,125.92999999999999,63,62.92999999999999,49.972206781545296,Cancelled,1.0,Yes,No
50302,2025-03-10,1030,2002,9,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.1,220.5,22.05,198.45,135,63.44999999999999,31.972789115646254,Cancelled,6.0,No,No
50303,2025-04-09,1050,2012,12,Dishwashing Liquid,Cleaning,45,69.99,Eastern Cape,0.05,839.8799999999999,41.994,797.8859999999999,540,257.88599999999985,32.3211586617637,Completed,5.0,No,No
50304,2026-01-31,1004,2002,3,Full Cream Milk,Dairy,15,24.5,Free State,0.0,73.5,0.0,73.5,45,28.5,38.775510204081634,Cancelled,2.0,Yes,No
50305,2025-01-25,1018,2006,4,Chocolate Bar,Snacks,9,17.99,Free State,0.03,71.96,2.1588,69.8012,36,33.801199999999994,48.424955444892056,Completed,1.0,Yes,No
50306,2026-04-14,1037,2017,8,Beef Mince 1kg,Fresh Produce,100,159.99,KwaZulu-Natal,0.15,1279.92,191.988,1087.932,800,287.932,26.46599235981661,Completed,3.0,Yes,No
50307,2026-04-29,1025,2003,6,Rice 10kg,Groceries,120,179.99,Gauteng,0.05,1079.94,53.99700000000001,1025.943,720,305.943,29.820662551428295,Pending,3.0,Yes,No
50308,2025-05-31,1048,2002,5,Full Cream Milk,Dairy,15,24.5,Free State,0.05,122.5,6.125,116.375,75,41.375,35.5531686358754,Completed,5.0,No,No
50309,2025-05-24,1001,2020,4,Microwave Oven,Electronics,1200,1799.99,Eastern Cape,0.05,7199.96,359.99800000000005,6839.9619999999995,4800,2039.9619999999995,29.824171537795085,Completed,3.0,Yes,No
50310,2025-02-08,1046,2008,8,Instant Coffee,Beverages,90,139.99,Gauteng,0.1,1119.92,111.99200000000002,1007.9280000000001,720,287.9280000000001,28.56632616615473,Completed,3.0,Yes,No
50311,2025-04-19,1015,2012,1,Dishwashing Liquid,Cleaning,45,69.99,Eastern Cape,0.0,69.99,0.0,69.99,45,24.989999999999995,35.70510072867552,Completed,5.0,No,No
50312,2025-02-11,1009,2004,9,Coca-Cola 2L,Beverages,17,26.99,KwaZulu-Natal,0.15,242.91,36.436499999999995,206.4735,153,53.4735,25.898480918858834,Pending,2.0,Yes,No
50313,2025-07-05,1015,2005,1,Laundry Powder,Cleaning,100,145.0,Eastern Cape,0.05,145.0,7.25,137.75,100,37.75,27.404718693284934,Completed,5.0,No,No
50314,2026-02-02,1049,2013,8,Shampoo,Personal Care,65,99.99,Western Cape,0.1,799.92,79.992,719.928,520,199.928,27.7705548332611,Cancelled,2.0,Yes,No
50315,2025-08-11,1024,2015,4,Cheese 500g,Dairy,55,84.99,Gauteng,0.03,339.96,10.198799999999999,329.7612,220,109.76119999999997,33.285055973838034,Completed,3.0,Yes,No
50316,2025-05-13,1004,2016,9,Chicken 2kg,Fresh Produce,85,129.99,Free State,0.15,1169.91,175.4865,994.4235000000001,765,229.4235000000001,23.07100546195862,Pending,3.0,Yes,No
50317,2025-06-12,1012,2010,11,Orange Juice,Beverages,25,44.99,KwaZulu-Natal,0.05,494.89000000000004,24.744500000000002,470.1455,275,195.14550000000003,41.50746949614535,Cancelled,3.0,Yes,No
50318,2025-08-03,1037,2016,5,Chicken 2kg,Fresh Produce,85,129.99,KwaZulu-Natal,0.08,649.95,51.996,597.9540000000001,425,172.95400000000006,28.924298524635685,Pending,2.0,Yes,No
50319,2025-08-23,1037,2012,3,Dishwashing Liquid,Cleaning,45,69.99,KwaZulu-Natal,0.0,209.96999999999997,0.0,209.96999999999997,135,74.96999999999997,35.70510072867552,Cancelled,3.0,Yes,No
50320,2025-01-09,1043,2017,9,Beef Mince 1kg,Fresh Produce,100,159.99,Eastern Cape,0.1,1439.91,143.991,1295.919,900,395.9190000000001,30.551215006493464,Completed,2.0,Yes,No
50321,2025-03-15,1006,2016,11,Chicken 2kg,Fresh Produce,85,129.99,Western Cape,0.15,1429.89,214.48350000000002,1215.4065,935,280.40650000000005,23.071005461958617,Completed,3.0,Yes,No
50322,2026-05-07,1039,2012,9,Dishwashing Liquid,Cleaning,45,69.99,Gauteng,0.1,629.91,62.991,566.919,405,161.91899999999998,28.561223031861694,Completed,5.0,No,No
50323,2025-09-10,1046,2008,4,Instant Coffee,Beverages,90,139.99,Gauteng,0.0,559.96,0.0,559.96,360,199.96000000000004,35.70969354953925,Completed,1.0,Yes,No
50324,2025-08-18,1024,2020,11,Microwave Oven,Electronics,1200,1799.99,Gauteng,0.05,19799.89,989.9945,18809.8955,13200,5609.895499999999,29.824171537795085,Completed,6.0,No,Yes
50325,2026-06-03,1011,2003,4,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.05,719.96,35.998000000000005,683.962,480,203.962,29.820662551428295,Completed,2.0,Yes,No
50326,2025-06-23,1013,2016,12,Chicken 2kg,Fresh Produce,85,129.99,Free State,0.05,1559.88,77.99400000000001,1481.8860000000002,1020,461.8860000000002,31.16879436069982,Completed,6.0,No,Yes
50327,2025-06-17,1034,2013,8,Shampoo,Personal Care,65,99.99,Gauteng,0.1,799.92,79.992,719.928,520,199.928,27.7705548332611,Completed,5.0,No,Yes
50328,2025-06-19,1025,2019,2,Bluetooth Speaker,Electronics,500,799.99,Gauteng,0.05,1599.98,79.99900000000001,1519.981,1000,519.981,34.20970393708869,Completed,4.0,No,No
50329,2026-01-28,1007,2008,9,Instant Coffee,Beverages,90,139.99,KwaZulu-Natal,0.05,1259.91,62.99550000000001,1196.9145,810,386.9145000000001,32.325993210041325,Completed,6.0,No,No
50330,2025-07-13,1004,2005,6,Laundry Powder,Cleaning,100,145.0,Free State,0.08,870.0,69.60000000000001,800.4,600,200.39999999999998,25.037481259370313,Completed,1.0,Yes,No
50331,2026-06-01,1008,2020,9,Microwave Oven,Electronics,1200,1799.99,KwaZulu-Natal,0.15,16199.91,2429.9865,13769.9235,10800,2969.923500000001,21.568191718712168,Completed,4.0,No,No
50332,2025-01-29,1020,2008,8,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.15,1119.92,167.988,951.932,720,231.93200000000002,24.364345352399123,Completed,3.0,Yes,No
50333,2025-06-14,1029,2012,7,Dishwashing Liquid,Cleaning,45,69.99,Eastern Cape,0.0,489.92999999999995,0.0,489.92999999999995,315,174.92999999999995,35.70510072867552,Completed,2.0,Yes,No
50334,2026-02-26,1045,2001,1,White Bread,Bakery,10,18.99,Western Cape,0.05,18.99,0.9495,18.040499999999998,10,8.040499999999998,44.569163825836306,Completed,2.0,Yes,No
50335,2025-12-05,1046,2020,12,Microwave Oven,Electronics,1200,1799.99,Gauteng,0.0,21599.88,0.0,21599.88,14400,7199.880000000001,33.33296296090534,Completed,3.0,Yes,No
50336,2026-05-11,1010,2006,3,Chocolate Bar,Snacks,9,17.99,Free State,0.08,53.97,4.3176,49.6524,27,22.6524,45.62196389298403,Completed,3.0,Yes,No
50337,2025-12-31,1043,2018,11,LED Television,Electronics,3800,5499.99,Eastern Cape,0.15,60499.89,9074.9835,51424.9065,41800,9624.906499999997,18.716429751797406,Completed,2.0,Yes,No
50338,2025-12-08,1034,2008,2,Instant Coffee,Beverages,90,139.99,Gauteng,0.05,279.98,13.999000000000002,265.981,180,85.981,32.32599321004132,Completed,3.0,Yes,Yes
50339,2026-05-15,1026,2007,5,Cooking Oil 2L,Groceries,80,119.99,KwaZulu-Natal,0.03,599.9499999999999,17.998499999999996,581.9514999999999,400,181.9514999999999,31.265749809047648,Completed,3.0,Yes,No
50340,2026-05-26,1041,2001,5,White Bread,Bakery,10,18.99,Eastern Cape,0.05,94.94999999999999,4.7475,90.20249999999999,50,40.202499999999986,44.569163825836306,Completed,6.0,No,No
50341,2025-11-23,1049,2016,5,Chicken 2kg,Fresh Produce,85,129.99,Western Cape,0.05,649.95,32.4975,617.4525000000001,425,192.4525000000001,31.16879436069982,Completed,3.0,Yes,No
50342,2025-08-05,1003,2012,4,Dishwashing Liquid,Cleaning,45,69.99,KwaZulu-Natal,0.0,279.96,0.0,279.96,180,99.95999999999998,35.70510072867552,Completed,3.0,Yes,Yes
50343,2025-10-28,1006,2006,5,Chocolate Bar,Snacks,9,17.99,Western Cape,0.05,89.94999999999999,4.4975,85.45249999999999,45,40.452499999999986,47.339165033205575,Completed,3.0,Yes,No
50344,2025-05-12,1005,2020,3,Microwave Oven,Electronics,1200,1799.99,Free State,0.0,5399.97,0.0,5399.97,3600,1799.9700000000003,33.33296296090534,Completed,2.0,Yes,No
50345,2025-03-11,1005,2002,12,Full Cream Milk,Dairy,15,24.5,Free State,0.05,294.0,14.700000000000001,279.3,180,99.30000000000001,35.5531686358754,Cancelled,3.0,Yes,No
50346,2025-09-09,1047,2014,1,Toilet Paper,Household,70,109.99,Western Cape,0.08,109.99,8.799199999999999,101.1908,70,31.190799999999996,30.82375077576222,Completed,6.0,No,No
50347,2026-02-19,1023,2004,5,Coca-Cola 2L,Beverages,17,26.99,Eastern Cape,0.0,134.95,0.0,134.95,85,49.94999999999999,37.013708781030005,Completed,1.0,Yes,No
50348,2026-03-21,1049,2001,9,White Bread,Bakery,10,18.99,Western Cape,0.05,170.91,8.5455,162.3645,90,72.36449999999999,44.56916382583631,Completed,3.0,Yes,No
50349,2025-07-01,1009,2018,9,LED Television,Electronics,3800,5499.99,KwaZulu-Natal,0.0,49499.909999999996,0.0,49499.909999999996,34200,15299.909999999996,30.908965289027794,Cancelled,5.0,No,No
50350,2025-06-16,1035,2013,4,Shampoo,Personal Care,65,99.99,KwaZulu-Natal,0.05,399.96,19.998,379.962,260,119.96199999999999,31.57210457887894,Completed,2.0,Yes,No
50351,2025-04-01,1020,2002,3,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.03,73.5,2.205,71.295,45,26.295,36.88196928255839,Pending,4.0,No,No
50352,2026-06-15,1049,2009,1,Breakfast Cereal,Groceries,55,89.99,Western Cape,0.03,89.99,2.6996999999999995,87.2903,55,32.2903,36.99185361947433,Completed,6.0,No,No
50353,2025-02-08,1042,2002,2,Full Cream Milk,Dairy,15,24.5,Gauteng,0.03,49.0,1.47,47.53,30,17.53,36.88196928255839,Pending,3.0,Yes,No
50354,2025-05-06,1035,2009,8,Breakfast Cereal,Groceries,55,89.99,KwaZulu-Natal,0.15,719.92,107.98799999999999,611.932,440,171.93200000000002,28.09658589516482,Completed,5.0,No,No
50355,2026-03-27,1050,2001,1,White Bread,Bakery,10,18.99,Eastern Cape,0.0,18.99,0.0,18.99,10,8.989999999999998,47.34070563454449,Completed,5.0,No,No
50356,2025-06-22,1018,2011,8,Potato Chips,Snacks,12,24.99,Free State,0.05,199.92,9.996,189.92399999999998,96,93.92399999999998,49.453465596765014,Pending,6.0,No,No
50357,2025-08-08,1017,2003,7,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.05,1259.93,62.996500000000005,1196.9335,840,356.9335000000001,29.8206625514283,Pending,6.0,No,Yes
50358,2025-02-27,1024,2020,8,Microwave Oven,Electronics,1200,1799.99,Gauteng,0.05,14399.92,719.9960000000001,13679.923999999999,9600,4079.923999999999,29.824171537795085,Completed,5.0,No,No
50359,2026-04-21,1003,2004,12,Coca-Cola 2L,Beverages,17,26.99,KwaZulu-Natal,0.1,323.88,32.388,291.492,204,87.49200000000002,30.01523197892224,Cancelled,3.0,Yes,No
50360,2026-04-01,1032,2018,6,LED Television,Electronics,3800,5499.99,Eastern Cape,0.15,32999.94,4949.991,28049.949,22800,5249.9490000000005,18.71642975179741,Cancelled,5.0,No,No
50361,2025-12-27,1035,2006,12,Chocolate Bar,Snacks,9,17.99,KwaZulu-Natal,0.05,215.88,10.794,205.08599999999998,108,97.08599999999998,47.339165033205575,Pending,3.0,Yes,No
50362,2025-01-01,1038,2003,9,Rice 10kg,Groceries,120,179.99,Free State,0.05,1619.91,80.9955,1538.9145,1080,458.9145000000001,29.8206625514283,Completed,4.0,No,No
50363,2026-01-22,1013,2011,3,Potato Chips,Snacks,12,24.99,Free State,0.03,74.97,2.2491,72.7209,36,36.7209,50.49566218239874,Cancelled,2.0,Yes,No
50364,2025-12-14,1047,2015,10,Cheese 500g,Dairy,55,84.99,Western Cape,0.15,849.9,127.48499999999999,722.415,550,172.41499999999996,23.866475640732816,Completed,2.0,Yes,No
50365,2025-07-09,1025,2005,4,Laundry Powder,Cleaning,100,145.0,Gauteng,0.0,580.0,0.0,580.0,400,180.0,31.03448275862069,Completed,3.0,Yes,No
50366,2026-05-20,1009,2020,6,Microwave Oven,Electronics,1200,1799.99,KwaZulu-Natal,0.05,10799.94,539.9970000000001,10259.943000000001,7200,3059.943000000001,29.824171537795102,Completed,5.0,No,No
50367,2025-07-10,1004,2010,8,Orange Juice,Beverages,25,44.99,Free State,0.05,359.92,17.996000000000002,341.92400000000004,200,141.92400000000004,41.50746949614535,Cancelled,5.0,No,No
50368,2026-05-23,1014,2012,5,Dishwashing Liquid,Cleaning,45,69.99,Western Cape,0.03,349.95,10.4985,339.4515,225,114.45150000000001,33.71659868935622,Cancelled,1.0,Yes,No
50369,2026-01-04,1037,2015,3,Cheese 500g,Dairy,55,84.99,KwaZulu-Natal,0.0,254.96999999999997,0.0,254.96999999999997,165,89.96999999999997,35.28650429462289,Completed,5.0,No,No
50370,2026-02-13,1034,2017,6,Beef Mince 1kg,Fresh Produce,100,159.99,Gauteng,0.08,959.94,76.79520000000001,883.1448,600,283.14480000000003,32.060971202004474,Pending,2.0,Yes,No
50371,2025-04-27,1011,2010,4,Orange Juice,Beverages,25,44.99,Eastern Cape,0.05,179.96,8.998000000000001,170.96200000000002,100,70.96200000000002,41.50746949614535,Completed,3.0,Yes,No
50372,2025-05-14,1041,2006,9,Chocolate Bar,Snacks,9,17.99,Eastern Cape,0.1,161.91,16.191,145.719,81,64.719,44.41356309060589,Cancelled,3.0,Yes,No
50373,2025-02-27,1003,2018,3,LED Television,Electronics,3800,5499.99,KwaZulu-Natal,0.15,16499.97,2474.9955,14024.9745,11400,2624.9745000000003,18.71642975179741,Cancelled,5.0,No,No
50374,2025-06-22,1028,2013,4,Shampoo,Personal Care,65,99.99,Western Cape,0.05,399.96,19.998,379.962,260,119.96199999999999,31.57210457887894,Pending,1.0,Yes,Yes
50375,2025-05-29,1029,2003,7,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.08,1259.93,100.79440000000001,1159.1356,840,319.13560000000007,27.532205895496613,Completed,3.0,Yes,No
50376,2025-03-21,1009,2010,7,Orange Juice,Beverages,25,44.99,KwaZulu-Natal,0.05,314.93,15.746500000000001,299.1835,175,124.18349999999998,41.50746949614534,Completed,2.0,Yes,No
50377,2025-08-01,1003,2014,12,Toilet Paper,Household,70,109.99,KwaZulu-Natal,0.15,1319.8799999999999,197.98199999999997,1121.898,840,281.8979999999999,25.126883192589695,Completed,1.0,Yes,Yes
50378,2025-07-22,1025,2006,12,Chocolate Bar,Snacks,9,17.99,Gauteng,0.05,215.88,10.794,205.08599999999998,108,97.08599999999998,47.339165033205575,Pending,3.0,Yes,No
50379,2025-08-17,1034,2003,4,Rice 10kg,Groceries,120,179.99,Gauteng,0.03,719.96,21.5988,698.3612,480,218.36120000000005,31.26765919985246,Completed,2.0,Yes,No
50380,2025-08-15,1012,2016,6,Chicken 2kg,Fresh Produce,85,129.99,KwaZulu-Natal,0.08,779.94,62.3952,717.5448,510,207.5448,28.924298524635677,Completed,5.0,No,No
50381,2026-06-16,1042,2007,12,Cooking Oil 2L,Groceries,80,119.99,Gauteng,0.05,1439.8799999999999,71.994,1367.886,960,407.88599999999997,29.818712962922344,Completed,3.0,Yes,No
50382,2026-03-17,1009,2020,3,Microwave Oven,Electronics,1200,1799.99,KwaZulu-Natal,0.0,5399.97,0.0,5399.97,3600,1799.9700000000003,33.33296296090534,Cancelled,2.0,Yes,No
50383,2026-02-06,1015,2014,6,Toilet Paper,Household,70,109.99,Eastern Cape,0.05,659.9399999999999,32.997,626.943,420,206.94299999999998,33.008263909159204,Completed,5.0,No,No
50384,2025-02-16,1040,2009,12,Breakfast Cereal,Groceries,55,89.99,Western Cape,0.15,1079.8799999999999,161.98199999999997,917.8979999999999,660,257.8979999999999,28.096585895164814,Pending,4.0,No,No
50385,2025-08-21,1025,2015,2,Cheese 500g,Dairy,55,84.99,Gauteng,0.08,169.98,13.5984,156.3816,110,46.38159999999999,29.659243798503145,Completed,2.0,Yes,No
50386,2025-11-01,1005,2003,8,Rice 10kg,Groceries,120,179.99,Free State,0.15,1439.92,215.988,1223.932,960,263.932,21.56426991041986,Completed,2.0,Yes,No
50387,2026-06-10,1011,2002,2,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.0,49.0,0.0,49.0,30,19.0,38.775510204081634,Pending,2.0,Yes,No
50388,2025-05-23,1034,2002,11,Full Cream Milk,Dairy,15,24.5,Gauteng,0.1,269.5,26.950000000000003,242.55,165,77.55000000000001,31.97278911564626,Completed,2.0,Yes,No
50389,2026-02-19,1024,2003,7,Rice 10kg,Groceries,120,179.99,Gauteng,0.08,1259.93,100.79440000000001,1159.1356,840,319.13560000000007,27.532205895496613,Pending,2.0,Yes,No
50390,2026-05-28,1015,2018,9,LED Television,Electronics,3800,5499.99,Eastern Cape,0.05,49499.909999999996,2474.9955,47024.9145,34200,12824.914499999999,27.272595041081892,Completed,4.0,No,No
50391,2026-01-08,1038,2014,1,Toilet Paper,Household,70,109.99,Free State,0.03,109.99,3.2996999999999996,106.6903,70,36.69029999999999,34.3895368182487,Cancelled,3.0,Yes,No
50392,2025-09-16,1008,2020,8,Microwave Oven,Electronics,1200,1799.99,KwaZulu-Natal,0.05,14399.92,719.9960000000001,13679.923999999999,9600,4079.923999999999,29.824171537795085,Cancelled,6.0,No,No
50393,2026-04-16,1005,2018,7,LED Television,Electronics,3800,5499.99,Free State,0.1,38499.93,3849.9930000000004,34649.937,26600,8049.936999999998,23.232183654475328,Cancelled,3.0,Yes,No
50394,2025-01-12,1048,2010,6,Orange Juice,Beverages,25,44.99,Free State,0.08,269.94,21.595200000000002,248.3448,150,98.34479999999999,39.60010437101965,Completed,2.0,Yes,No
50395,2025-11-26,1026,2002,6,Full Cream Milk,Dairy,15,24.5,KwaZulu-Natal,0.05,147.0,7.3500000000000005,139.65,90,49.650000000000006,35.5531686358754,Completed,4.0,No,Yes
50396,2025-12-24,1018,2001,6,White Bread,Bakery,10,18.99,Free State,0.05,113.94,5.697,108.243,60,48.242999999999995,44.56916382583631,Pending,2.0,Yes,No
50397,2026-02-12,1006,2004,9,Coca-Cola 2L,Beverages,17,26.99,Western Cape,0.1,242.91,24.291,218.619,153,65.619,30.015231978922234,Cancelled,3.0,Yes,No
50398,2026-01-08,1037,2014,2,Toilet Paper,Household,70,109.99,KwaZulu-Natal,0.08,219.98,17.598399999999998,202.3816,140,62.38159999999999,30.82375077576222,Pending,2.0,Yes,No
50399,2025-01-08,1048,2001,1,White Bread,Bakery,10,18.99,Free State,0.0,18.99,0.0,18.99,10,8.989999999999998,47.34070563454449,Cancelled,4.0,No,No
50400,2025-05-02,1013,2014,12,Toilet Paper,Household,70,109.99,Free State,0.1,1319.8799999999999,131.988,1187.8919999999998,840,347.8919999999998,29.286500793001373,Completed,5.0,No,No
50401,2025-12-14,1028,2016,6,Chicken 2kg,Fresh Produce,85,129.99,Western Cape,0.05,779.94,38.99700000000001,740.9430000000001,510,230.9430000000001,31.16879436069982,Completed,4.0,No,No
50402,2025-03-31,1005,2014,10,Toilet Paper,Household,70,109.99,Free State,0.05,1099.8999999999999,54.995,1044.905,700,344.905,33.008263909159204,Completed,6.0,No,No
50403,2025-11-12,1013,2020,11,Microwave Oven,Electronics,1200,1799.99,Free State,0.1,19799.89,1979.989,17819.900999999998,13200,4619.900999999998,25.925514401005923,Cancelled,6.0,No,Yes
50404,2025-06-27,1017,2003,8,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.05,1439.92,71.99600000000001,1367.924,960,407.924,29.820662551428295,Completed,6.0,No,No
50405,2026-06-24,1050,2003,3,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.03,539.97,16.1991,523.7709,360,163.77089999999998,31.267659199852453,Completed,1.0,Yes,No
50406,2025-02-10,1040,2009,12,Breakfast Cereal,Groceries,55,89.99,Western Cape,0.05,1079.8799999999999,53.994,1025.886,660,365.88599999999997,35.665366327252734,Pending,3.0,Yes,No
50407,2026-05-17,1045,2006,10,Chocolate Bar,Snacks,9,17.99,Western Cape,0.1,179.89999999999998,17.99,161.90999999999997,90,71.90999999999997,44.41356309060588,Pending,5.0,No,No
50408,2025-05-25,1032,2013,1,Shampoo,Personal Care,65,99.99,Eastern Cape,0.08,99.99,7.9992,91.9908,65,26.990799999999993,29.340760162972813,Completed,1.0,Yes,No
50409,2025-07-20,1029,2002,9,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.15,220.5,33.074999999999996,187.425,135,52.42500000000001,27.971188475390164,Completed,3.0,Yes,No
50410,2026-04-06,1003,2008,1,Instant Coffee,Beverages,90,139.99,KwaZulu-Natal,0.05,139.99,6.999500000000001,132.9905,90,42.9905,32.32599321004132,Completed,5.0,No,No
50411,2025-09-10,1040,2002,3,Full Cream Milk,Dairy,15,24.5,Western Cape,0.03,73.5,2.205,71.295,45,26.295,36.88196928255839,Cancelled,2.0,Yes,No
50412,2026-01-25,1034,2004,8,Coca-Cola 2L,Beverages,17,26.99,Gauteng,0.15,215.92,32.388,183.53199999999998,136,47.53199999999998,25.89848091885883,Completed,5.0,No,No
50413,2025-09-13,1040,2015,3,Cheese 500g,Dairy,55,84.99,Western Cape,0.0,254.96999999999997,0.0,254.96999999999997,165,89.96999999999997,35.28650429462289,Completed,4.0,No,No
50414,2026-03-26,1027,2004,4,Coca-Cola 2L,Beverages,17,26.99,KwaZulu-Natal,0.05,107.96,5.398,102.562,68,34.562,33.69864082213685,Pending,1.0,Yes,No
50415,2025-01-10,1013,2013,8,Shampoo,Personal Care,65,99.99,Free State,0.05,799.92,39.996,759.924,520,239.92399999999998,31.57210457887894,Completed,2.0,Yes,No
50416,2025-08-30,1045,2012,1,Dishwashing Liquid,Cleaning,45,69.99,Western Cape,0.03,69.99,2.0997,67.8903,45,22.890299999999996,33.71659868935621,Completed,4.0,No,No
50417,2025-09-08,1033,2013,6,Shampoo,Personal Care,65,99.99,Eastern Cape,0.03,599.9399999999999,17.998199999999997,581.9418,390,191.94179999999994,32.982989020551535,Completed,3.0,Yes,No
50418,2025-01-05,1006,2014,1,Toilet Paper,Household,70,109.99,Western Cape,0.05,109.99,5.4995,104.4905,70,34.4905,33.008263909159204,Completed,5.0,No,No
50419,2025-04-29,1024,2020,1,Microwave Oven,Electronics,1200,1799.99,Gauteng,0.05,1799.99,89.99950000000001,1709.9904999999999,1200,509.9904999999999,29.824171537795085,Cancelled,4.0,No,No
50420,2026-01-09,1019,2018,8,LED Television,Electronics,3800,5499.99,Gauteng,0.05,43999.92,2199.996,41799.924,30400,11399.923999999999,27.272595041081892,Cancelled,2.0,Yes,No
50421,2025-03-06,1016,2006,11,Chocolate Bar,Snacks,9,17.99,Western Cape,0.05,197.89,9.8945,187.9955,99,88.99549999999999,47.33916503320558,Cancelled,,Yes,No
50422,2025-05-26,1040,2011,4,Potato Chips,Snacks,12,24.99,Western Cape,0.05,99.96,4.998,94.96199999999999,48,46.96199999999999,49.453465596765014,Pending,1.0,Yes,No
50423,2025-08-12,1028,2002,12,Full Cream Milk,Dairy,15,24.5,Western Cape,0.05,294.0,14.700000000000001,279.3,180,99.30000000000001,35.5531686358754,Completed,6.0,No,No
50424,2025-08-27,1033,2019,1,Bluetooth Speaker,Electronics,500,799.99,Eastern Cape,0.0,799.99,0.0,799.99,500,299.99,37.499218740234255,Completed,5.0,No,Yes
50425,2025-06-26,1048,2019,10,Bluetooth Speaker,Electronics,500,799.99,Free State,0.15,7999.9,1199.985,6799.915,5000,1799.915,26.469669106157944,Completed,4.0,No,No
50426,2025-10-09,1041,2005,7,Laundry Powder,Cleaning,100,145.0,Eastern Cape,0.03,1015.0,30.45,984.55,700,284.54999999999995,28.90152861713473,Pending,6.0,No,No
50427,2025-03-04,1013,2019,5,Bluetooth Speaker,Electronics,500,799.99,Free State,0.0,3999.95,0.0,3999.95,2500,1499.9499999999998,37.499218740234255,Completed,2.0,Yes,No
50428,2025-08-05,1043,2002,5,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.0,122.5,0.0,122.5,75,47.5,38.775510204081634,Pending,6.0,No,No
50429,2026-04-06,1045,2010,1,Orange Juice,Beverages,25,44.99,Western Cape,0.0,44.99,0.0,44.99,25,19.990000000000002,44.43209602133808,Cancelled,2.0,Yes,Yes
